descricao,fipeid_marca,,fipeid_modelo,tipoveiculo
SCANIA,114,R-380 A 4X2 3-EIXOS/A 6X2 2P (DIESEL),5207,2
SCANIA,114,R-410 A 4X2 2P CNG (GNV)(E5),9752,2
SCANIA,114,R-410 A 4X2 2P (DIESEL)(E5),8618,2
SCANIA,114,R-410 A 4X2 CNG 2P (GNV)(E6),10331,2
SCANIA,114,R-410 A 4X2 LNG 2P (GNV)(E6),10332,2
SCANIA,114,R-410 A 6X2 2P (DIESEL)(E5),8619,2
SCANIA,114,R-410 A 6X2 CNG 2P (GNV)(E5),9134,2
SCANIA,114,R-410 A 6X2 CNG 2P (GNV)(E6),10390,2
SCANIA,114,R-410 A 6X2 LNG 2P (GNV)(E6),10333,2
SCANIA,114,R-420 A 4X2 2P (DIESEL)(E6),10334,2
SCANIA,114,R-420 A 6X2 2P (DIESEL)(E6),10335,2
SCANIA,114,R-440 A 4X2 HIG. 3-E./A 6X2 (DIE.) (E5),5803,2
SCANIA,114,R-440 A 6X4 HIGH./STRE. 2P (DIESEL) (E5),5819,2
SCANIA,114,R-440 A 8X2 HIGH.STREAM. 2P (DIESEL)(E5),7417,2
SCANIA,114,R-440 B 4X2 HIGHLINE 2P (DIESEL) (E5),8310,2
SCANIA,114,R-450 A 4X2 2P (DIESEL)(E5),8620,2
SCANIA,114,R-450 A 4X2 2P (DIESEL)(E6),10746,2
SCANIA,114,R-450 A 6X2 2P (DIESEL)(E5),8311,2
SCANIA,114,R-450 A 6X2 2P (DIESEL)(E6),10747,2
SCANIA,114,R-450 A 6X2 HIGH./STRE. 2P (DIESEL)(E5),8269,2
SCANIA,114,R-450 A 6X4 2P (DIESEL)(E5),8312,2
SCANIA,114,R-450 A 6X4 HIGH./STRE. 2P (DIESEL)(E5),8313,2
SCANIA,114,R-450 A 8X2 2P (DIESEL)(E5),8683,2
SCANIA,114,R-450 B 8X2 2P (DIESEL)(E5),8729,2
SCANIA,114,R-460 A 4X2 2P (DIESEL)(E6),10336,2
SCANIA,114,R-460 A 6X2 2P (DIESEL)(E6),10337,2
SCANIA,114,R-460 A 6X4 2P (DIESEL)(E6),10338,2
SCANIA,114,R-460 B 8X2 2P (DIESEL)(E6),10983,2
SCANIA,114,R-470 LA 6X4 NA HIGHLINE 2P (DIESEL),4496,2
SCANIA,114,R-500 A 4X2 2P (DIESEL)(E5),8730,2
SCANIA,114,R-500 A 6X2 2P (DIESEL)(E5),8621,2
SCANIA,114,R-500 A 6X2 2P (DIESEL)(E6),10339,2
SCANIA,114,R-500 A 6X4 2P (DIESEL)(E5),8622,2
SCANIA,114,R-500 A 6X4 2P (DIESEL)(E6),10340,2
SCANIA,114,R-500 A 6X4 XT (DIESEL)(E6),10341,2
SCANIA,114,R-500 A 8X2 2P (DIESEL)(E5),8731,2
SCANIA,114,R-500 B 6X4 2P (DIESEL)(E5),9102,2
SCANIA,114,R-500 B 6X4 2P (DIESEL)(E6),10903,2
SCANIA,114,R-510 A 6X2 2P (DIESEL)(E5),8335,2
SCANIA,114,R-510 A 6X2 HIGHLINE 2P (DIESEL)(E5),8270,2
SCANIA,114,R-510 A 6X4 2P (DIESEL)(E5),8336,2
SCANIA,114,R-510 A 6X4 HIGHLINE 2P (DIESEL)(E5),8271,2
SCANIA,114,R-540 A 4X2 2P (DIESEL)(E5),9373,2
SCANIA,114,R-540 A 6X2 2P (DIESEL)(E5),8709,2
SCANIA,114,R-540 A 6X4 2P (DIESEL)(E5),8623,2
SCANIA,114,R-540 A 6X4 2P (DIESEL)(E6),10748,2
SCANIA,114,R-540 B 8X2 (DIESEL)(E5),9627,2
SCANIA,114,R-560 A 6X2 2P (DIESEL)(E6),10342,2
SCANIA,114,R-560 A 6X4 2P (DIESEL)(E6),10343,2
SCANIA,114,R-560 A 6X4 XT (DIESEL)(E6),10344,2
SCANIA,114,R-560 B 8X2 2P (DIESEL)(E6),10345,2
SCANIA,114,R-620 A 4X2 HIGHLINE 2P (DIESEL)(E5),8272,2
SCANIA,114,R-620 A 6X2 HIGHLINE 2P (DIESEL)(E5),8273,2
SCANIA,114,R-660 A 6X4 2P (DIESEL)(E6),10346,2
SCANIA,114,R-660 A 6X4 XT (DIESEL)(E6),10347,2
SCANIA,114,R-660 B 8X4 2P (DIESEL)(E6),10348,2
SCANIA,114,R-660 B 8X4 XT (DIESEL)(E6),10349,2
SCANIA,114,R-770 A 6X2 2P (DIESEL)(E6),10350,2
SCANIA,114,R-770 A 6X4 2P (DIESEL)(E6),10351,2
SCANIA,114,S-450 A 4X2 2P (DIESEL)(E5),8981,2
SCANIA,114,S-450 A 6X2 2P (DIESEL)(E5),8625,2
SCANIA,114,S-450 A 6X4 2P (DIESEL)(E5),8684,2
SCANIA,114,S-450 B 6X2 2P (DIESEL)(E5),10190,2
SCANIA,114,S-460 A 4X2 2P (DIESEL)(E6),10352,2
SCANIA,114,S-460 A 6X2 2P (DIESEL)(E6),10353,2
SCANIA,114,S-500 A 4X2 2P (DIESEL) (E5),8982,2
SCANIA,114,S-500 A 6X2 2P (DIESEL)(E5),8732,2
SCANIA,114,S-500 A 6X2 2P (DIESEL)(E6),10354,2
SCANIA,114,S-500 A 6X4 2P (DIESEL)(E5),8685,2
SCANIA,114,S-500 A 6X4 2P (DIESEL)(E6),10355,2
SCANIA,114,S-500 A 8X2 2P (DIESEL)(E5),8813,2
SCANIA,114,S-540 A 4X2 2P (DIESEL)(E5),8686,2
SCANIA,114,S-540 A 6X2 2P (DIESEL)(E5),8710,2
SCANIA,114,S-540 A 6X4 2P (DIESEL)(E5),8624,2
SCANIA,114,S-560 A 6X2 2P (DIESEL)(E6),10356,2
SCANIA,114,S-560 A 6X4 2P (DIESEL)(E6),10357,2
SCANIA,114,S-620 A 6X2 2P (DIESEL)(E5),8765,2
SCANIA,114,S-620 A 6X4 2P (DIESEL)(E5),8687,2
SCANIA,114,S-660 A 6X2 2P (DIESEL)(E6),10358,2
SCANIA,114,S-660 A 6X4 2P (DIESEL)(E6),10359,2
SCANIA,114,S-770 A 6X2 2P (DIESEL)(E6),10360,2
SCANIA,114,S-770 A 6X4 2P (DIESEL)(E6),10361,2
SERES,247,SERES 3 BEV (ELÉTRICO),10929,0
SERES,247,SERES 5 BEV (ELÉTRICO),10930,0
SHACMAN,193,TT 420 6X4 2P (DIESEL)(E5),6483,2
SHINERAY,134,50-Q RAY,10145,1
SHINERAY,134,FREE 150 EFI,11089,1
SHINERAY,134,IRON 250 EFI,11386,1
SHINERAY,134,PT-02 2000W (ELÉTRICA),10233,1
SHINERAY,134,PT-02 S 2000W (ELÉTRICA),10234,1
SHINERAY,134,PT-03 2000W (ELÉTRICA),9671,1
SHINERAY,134,PT-03 S 3000W (ELÉTRICA),11360,1
SHINERAY,134,PT-04 PRO 3000W (ELÉTRICA),11388,1
SHINERAY,134,PT-04 PRO S 3000W (ELÉTRICA),11389,1
SHINERAY,134,SE-1 2000W (ELÉTRICA),10386,1
SHINERAY,134,SE-2 2300W (ELÉTRICA),9684,1
SHINERAY,134,SHE-S 3000W (ELÉTRICA),11003,1
SHINERAY,134,SHI 175,10188,1
SHINERAY,134,SHI 175 S EFI,11156,1
SHINERAY,134,TITANIUM 250 EFI,11331,1
SHINERAY,183,TLUX 1.6 16V MEC.,11238,0
SHINERAY,134,URBAN 150 EFI,11064,1
SHINERAY,134,WORKER 125,9640,1
SHINERAY,134,WORKER 150,10855,1
SHINERAY,134,XY 125 JET SS,10898,1
SHINERAY,134,XY 125 JET SS EFI,10899,1
SHINERAY,134,XY 125 RIO EFI,11005,1
SHINERAY,134,XY 150-8 JEF,9073,1
SHINERAY,134,XY 150-8 JEF S,11209,1
SHINERAY,134,XY 200 STORM EFI,11210,1
SHINERAY,134,XY 250 DENVER,11332,1
SHINERAY,134,XY 250 FLASH EFI,11333,1
SHINERAY,134,XY 50-Q JET S,10942,1
SHINERAY,134,XY 50-Q PHOENIX S,11252,1
SHINERAY,134,XY 50-Q PHOENIX S EFI,11253,1
SSANGYONG,125,KYRON 2.0 16V 141CV TDI DIESEL AUT.,4927,0
SUBARU,54,FORESTER 2.0/2.0 S/2.0 ES 4X4 AUT.,2126,0
SUBARU,54,FORESTER 2.0 -S E-BOXER 16V AUT. (HÍB.),10005,0
SUBARU,54,LEGACY GT 2.5 16V 280CV AUT.,5216,0
SUBARU,54,XV 2.0/2.0 S/2.0 ES 16V 4X4 AUT.,6331,0
SUBARU,54,XV 2.0 S E-BOXER 16V 4X4 AUT.,9798,0
SUNDOWN,98,HUNTER 90 86CC,4095,1
SUPER SOCO,237,CHANGE URBAN 1200W (ELÉTRICA),9884,1
SUPER SOCO,237,CUX 2788W (ELÉTRICA),10790,1
SUPER SOCO,237,TC 3000W (ELÉTRICA),10794,1
SUPER SOCO,237,TC MAX 5000W (ELÉTRICA),10795,1
SUPER SOCO,237,TSX 3000W (ELÉTRICA),10796,1
SUZUKI,99,DL 1000 V-STROM ADVENTURE,9268,1
SUZUKI,99,DL 1000 XT V-STROM,8261,1
SUZUKI,99,DL 1050 V-STROM,10975,1
SUZUKI,99,DL 1050 XT V-STROM,9637,1
SUZUKI,99,DL 650 V-STROM ADVENTURE,9270,1
SUZUKI,99,DL 650 XT V-STROM,10612,1
SUZUKI,99,DL 800DE V-STROM,11088,1
SUZUKI,99,DR-Z400E,3002,1
SUZUKI,55,GRAND VITARA S. EDITI. 2.0 16V 4X2 AUT.,7075,0
SUZUKI,55,GRAND VITARA XL_7 2.7 24V 173CV 4P AUT.,2181,0
SUZUKI,99,GSX 1300-R HAYABUSA ED. ESPECIAL 25 ANOS,11152,1
SUZUKI,99,GSX-8R,11385,1
SUZUKI,99,GSX-8S,11153,1
SUZUKI,99,GSX-R 1000 R,8331,1
SUZUKI,99,GSX-S 1000 GT,10791,1
SUZUKI,55,JIMNY SIERRA 4EXPEDITION ALLGRIP 1.5 AUT,10732,0
SUZUKI,55,JIMNY SIERRA 4SPORT ALLGRIP 1.5 16V AUT.,10021,0
SUZUKI,55,JIMNY SIERRA 4YOU+ ALLGRIP 1.5 16V AUT.,11076,0
SUZUKI,99,SV650,7880,1
TOYOTA,56,CAMRY XLE 2.5 16V AUT. (HÍBRIDO),9969,0
TOYOTA,56,COROLLA ALTIS 1.8 16V AUT. (HÍBRIDO),9984,0
TOYOTA,56,COROLLA ALTIS/A.PREMIU. 2.0 FLEX 16V AUT,9300,0
TOYOTA,56,COROLLA ALTIS PREM. 1.8 AUT. (HÍBRIDO),9985,0
TOYOTA,56,COROLLA CROSS SE 1.8 16V AUT. (HÍBRIDO),9324,0
TOYOTA,56,COROLLA CROSS XR 2.0 16V FLEX AUT.,9325,0
TOYOTA,56,COROLLA CROSS XRE 2.0 16V FLEX AUT.,9326,0
TOYOTA,56,COROLLA CROSS XRV 1.8 16V AUT. (HÍBRIDO),9986,0
TOYOTA,56,COROLLA CROSS XRX 1.8 16V AUT. (HÍBRIDO),9987,0
TOYOTA,56,COROLLA CROSS XRX 2.0 16V FLEX AUT.,10909,0
TOYOTA,56,COROLLA FIELDER SW S 1.8 16V 136CV AUT,4166,0
TOYOTA,56,COROLLA GLI 1.8 FLEX 16V AUT.,5041,0
TOYOTA,56,COROLLA GR CIRCUIT 1.6 TURBO 4X4 MEC,10751,0
TOYOTA,56,COROLLA GR CORE 1.6 TURBO 4X4 MEC,10752,0
TOYOTA,56,COROLLA GR-SPORT 2.0 FLEX 16V AUT.,9301,0
TOYOTA,56,ETIOS XS 1.3 FLEX 16V 5P MEC.,6250,0
TOYOTA,56,HILUX CD 4X4 2.8 DIESEL AUT.,11132,0
TOYOTA,56,HILUX CD CONQUEST 4X4 2.8 DIE.AUT,10171,0
TOYOTA,56,HILUX CD SR D4-D 4X4 3.0 TDI DIES.,2252,0
TOYOTA,56,HILUX CD SRV D4-D 4X4 3.0 TDI DIES,2258,0
TOYOTA,56,HILUX CD SRX LIMITED 4X4 2.8 TDI DIE.AUT,10172,0
TOYOTA,56,HILUX CD SRX PLUS 4X4 2.8 TDI DIE. AUT.,10926,0
TOYOTA,56,HILUX CHASSI 4X4 2.8 TDI DIESEL AUT.,11265,0
TOYOTA,56,HILUX CS 4X4 2.8 TDI DIESEL AUT.,11266,0
TOYOTA,56,HILUX SW4 DIAMOND 2.8 TB 4X4 DIE. AUT.,9662,0
TOYOTA,56,HILUX SW4 GRS 2.8 TB 4X4 DIESEL AUT.,9663,0
TOYOTA,56,HILUX SW4 SRX PLAT. 4X4 2.8 TB DIE. AUT.,10927,0
TOYOTA,56,PASEO,2282,0
TOYOTA,56,PRIUS 1.8 16V 5P AUT. (HÍBRIDO),10044,0
TOYOTA,56,RAV4 2.5 S 4X4 AUT. (HÍBRIDO),10056,0
TOYOTA,56,RAV4 2.5 S CONNECT 4X4 AUT. (HÍBRIDO),10057,0
TOYOTA,56,RAV4 2.5 SX 4X4 AUT. (HÍBRIDO),10058,0
TOYOTA,56,RAV4 2.5 SX CONNECT 4X4 AUT. (HÍBRIDO),10059,0
TOYOTA,56,RAV4 2.5 XSE 4X4 AUT. (HÍBRIDO),11024,0
TOYOTA,56,SUPRA,2287,0
TOYOTA,56,YARIS S 1.5 FLEX 16V 5P AUT.,9216,0
TOYOTA,56,YARIS XL 1.5 FLEX 16V 5P AUT.,9726,0
TRAXX,119,JH 125-35A JOTO / JH 135-35A JOTO,4657,1
TRIUMPH,100,BONNEVILLE BOBBER BLACK 1200CC,8707,1
TRIUMPH,100,BONNEVILLE BOBBER CHROME EDITION 1200CC,10934,1
TRIUMPH,100,BONNEVILLE SPEEDMASTER 1200CC,10146,1
TRIUMPH,100,BONNEVILLE T100,11240,1
TRIUMPH,100,BONNEVILLE T100 BLACK,8387,1
TRIUMPH,100,BONNEVILLE T100 STEALTH EDITION,11241,1
TRIUMPH,100,BONNEVILLE T120 ACE,8803,1
TRIUMPH,100,BONNEVILLE T120 BLACK STEALTH EDITION,11242,1
TRIUMPH,100,DAYTONA 660,11202,1
TRIUMPH,100,ROCKET III GT 2500CC,10186,1
TRIUMPH,100,ROCKET III R 2500CC,9123,1
TRIUMPH,100,ROCKET III R BLACK EDITION 2500CC,9672,1
TRIUMPH,100,ROCKET III STORM EDITION GT 2500CC,11247,1
TRIUMPH,100,ROCKET III STORM EDITION R 2500CC,11248,1
TRIUMPH,100,SCRAMBLER 1200 X,11057,1
TRIUMPH,100,SCRAMBLER 1200 XC,8759,1
TRIUMPH,100,SCRAMBLER 1200 XE,8760,1
TRIUMPH,100,SCRAMBLER 1200 XE CHROME EDITION,10939,1
TRIUMPH,100,SCRAMBLER 400X,11002,1
TRIUMPH,100,SCRAMBLER 900CC STEALTH EDITION,11249,1
TRIUMPH,100,SPEED 400,11004,1
TRIUMPH,100,SPEED TWIN 1200CC,8724,1
TRIUMPH,100,SPEED TWIN 1200CC STEALTH EDITION,11250,1
TRIUMPH,100,SPEED TWIN 900CC,10129,1
TRIUMPH,100,SPEED TWIN 900CC STEALTH EDITION,11251,1
TRIUMPH,100,STREET TRIPLE 765 R,10897,1
TRIUMPH,100,TIGER 1200 ALPINE EDITION,9238,1
TRIUMPH,100,TIGER 1200 DESERT EDITION,9239,1
TRIUMPH,100,TIGER 1200 GT EXPLORER,9848,1
TRIUMPH,100,TIGER 1200 GT PRO,11031,1
TRIUMPH,100,TIGER 1200 RALLY BLACK EDITION,11032,1
TRIUMPH,100,TIGER 1200 RALLY EXPLORER,9849,1
TRIUMPH,100,TIGER 1200 RALLY PRO,9850,1
TRIUMPH,100,TIGER 1200 XCA,8332,1
TRIUMPH,100,TIGER 1200 XC EXPLORER,6657,1
TRIUMPH,100,TIGER 1200 XCX,8333,1
TRIUMPH,100,TIGER 1200 XR,8334,1
TRIUMPH,100,TIGER 660 SPORT,9800,1
TRIUMPH,100,TIGER 800 XRT,8437,1
TRIUMPH,100,TIGER 900 GT,9156,1
TRIUMPH,100,TIGER 900 GT ARAGON EDITION,10853,1
TRIUMPH,100,TIGER 900 GT PRO,9124,1
TRIUMPH,100,TIGER 900 RALLY ARAGON EDITION,10854,1
TRIUMPH,100,TRIDENT 660,9639,1
TRIUMPH,100,TRIDENT 660 TRIPLE TRIBUTE,11208,1
TROLLER,57,T-4 4X4 3.2 TDI CAP.RÍGIDA DIE. AUT.,9065,0
TROLLER,57,T-4 CONNECT 4X4 3.2 TDI CAP.RIG.DIE.AUT.,9344,0
TROLLER,57,T-4 CONNECT 4X4 3.2 TDI CAP.RIG. DIESEL,9563,0
TROLLER,57,T-4 TX4 4X4 3.2 20V CAP. RÍGIDO DIESEL,9086,0
TROLLER,57,T-4 TX4 CONNECT 4X4 3.2 CAP.RÍG.DIE.AUT.,9360,0
TROLLER,57,T-4 TX4 CONNECT 4X4 3.2 CAP.RÍG.DIE.MEC.,9361,0
VENTANE MOTORS,244,MILANO 3000W (ELÉTRICA),10792,1
VENTANE MOTORS,244,ROMA 3000W (ELÉTRICA),10793,1
VENTANE MOTORS,244,VTX 3000W (ELÉTRICA),10797,1
VENTANE MOTORS,244,WIND 2000W (ELÉTRICA),10798,1
VOLKSWAGEN,115,11-180 DELIVERY 4X2 2P (DIESEL)(E6),10243,2
VOLKSWAGEN,115,11-180 DELIVERY 4X4 2P (DIESEL)(E5),9369,2
VOLKSWAGEN,115,11-180 DELIVERY 4X4 2P (DIESEL)(E6),11006,2
VOLKSWAGEN,115,11-410 E-DELIVERY 4X2 2P (ELÉTRICO),10431,2
VOLKSWAGEN,115,13-180 DELIVERY 6X2 2P (DIESEL)(E5),8733,2
VOLKSWAGEN,115,13-180 DELIVERY 6X2 2P (DIESEL)(E6),10900,2
VOLKSWAGEN,115,14-190 CONSTELLATION 2P (DIESEL)(E5),9035,2
VOLKSWAGEN,115,14-210 CONSTELLATION 4X2 2P (DIESEL)(E6),10244,2
VOLKSWAGEN,115,14-410 E-DELIVERY 6X2 2P (ELÉTRICO),10088,2
VOLKSWAGEN,115,17-210 CONSTELLATION 4X2 2P (DIESEL)(E6),10245,2
VOLKSWAGEN,115,17-260 E CONSTEL. 4X2 2P (DIESEL) (E5),8766,2
VOLKSWAGEN,115,18-210 CONSTELLATION 4X2 2P (DIESEL)(E6),10246,2
VOLKSWAGEN,115,18-260 CONSTELLATION 4X2 2P (DIESEL)(E6),10247,2
VOLKSWAGEN,115,18-320 CONSTELLATION 4X2 2P (DIESEL)(E6),10248,2
VOLKSWAGEN,115,19-380 CONSTELLATION 4X2 2P (DIESEL)(E6),10848,2
VOLKSWAGEN,115,20-480 CONSTELLATION 4X2 2P (DIESEL)(E6),11313,2
VOLKSWAGEN,115,24-260 E CONSTEL. 6X2 2P (DIESEL)(E5),8767,2
VOLKSWAGEN,115,25-380 CONSTELLATION 6X2 2P (DIESEL)(E6),10849,2
VOLKSWAGEN,115,25-460 CONSTEL. 6X2 TRACTOR 2P (DIE)(E5),9727,2
VOLKSWAGEN,115,25.480 CONSTELLATION 6X2 2P (DIESEL)(E6),10249,2
VOLKSWAGEN,115,26-260 CONSTELLATION 6X2 2P (DIESEL)(E6),10250,2
VOLKSWAGEN,115,26-260 E CONSTEL. 6X4 2P (DIESEL)(E5),10901,2
VOLKSWAGEN,115,26-320 CONSTELLATION 6X2 2P (DIESEL)(E6),10251,2
VOLKSWAGEN,115,27-260 CONSTELLATION 6X4 2P (DIESEL)(E6),10252,2
VOLKSWAGEN,115,30-280 CONSTELLATION 8X2 2P (DIESEL)(E5),8626,2
VOLKSWAGEN,115,30.320 CONSTELLATION 8X2 2P (DIESEL)(E6),10253,2
VOLKSWAGEN,115,31-320 CONSTELLATION 6X4 2P (DIESEL)(E6),10254,2
VOLKSWAGEN,115,32-360 CONSTELLATION 6X4 2P (DIESEL)(E5),8542,2
VOLKSWAGEN,115,32.380 CONSTELLATION 6X4 2P (DIESEL)(E6),10255,2
VOLKSWAGEN,115,33.460 CONSTELLATION 6X4 2P (DIESEL)(E5),9244,2
VOLKSWAGEN,115,33.480 CONSTELLATION 6X4 2P (DIESEL)(E6),10256,2
VOLKSWAGEN,115,4-150 DELIVERY 2P (DIESEL)(E5),8509,2
VOLKSWAGEN,115,4-160 DELIVERY 2P (DIESEL)(E5),9160,2
VOLKSWAGEN,115,6-160 DELIVERY 2P (DIESEL)(E5),8226,2
VOLKSWAGEN,115,6-170 DELIVERY 4X2 2P (DIESEL)(E6),10257,2
VOLKSWAGEN,115,9-180 DELIVERY 4X2 2P (DIESEL)(E6),10258,2
VOLKSWAGEN,115,DELIVERY EXPRESS 2P (DIESEL)(E5),8337,2
VOLKSWAGEN,115,METEOR 28.460 6X2 2P (DIESEL)(E5),9245,2
VOLKSWAGEN,115,METEOR 28.480 6X2 2P (DIESEL)(E6),10302,2
VOLKSWAGEN,115,METEOR 29.520 6X4 2P (DIESEL)(E5),9246,2
VOLKSWAGEN,115,METEOR 29.530 6X4 2P (DIESEL)(E6),10303,2
VOLTZ,215,EV01 1800W (ELÉTRICA),9799,1
VOLTZ,215,EV1 SPORT 3000W (ELÉTRICA),9510,1
VOLTZ,215,EVS 3000W (ELÉTRICA),9418,1
VOLVO,58,C40 PURE (ELÉTRICO),9968,0
VOLVO,58,C40 RECHARGE PLUS (ELÉTRICO),10876,0
VOLVO,58,C40 TWIN ULTIMATE (ELÉTRICO),10196,0
VOLVO,58,EC40 PLUS P6 (ELÉTRICO),11369,0
VOLVO,58,EC40 ULTRA P8 (ELÉTRICO),11340,0
VOLVO,58,EX30 E40 CORE (ELÉTRICO),11044,0
VOLVO,58,EX30 E60 CORE (ELÉTRICO),11045,0
VOLVO,58,EX30 E60 PLUS (ELÉTRICO),11046,0
VOLVO,58,EX30 E60 ULTRA (ELÉTRICO),11047,0
VOLVO,58,EX40 PLUS P6 (ELÉTRICO),11374,0
VOLVO,58,EX40 ULTRA P8 (ELÉTRICO),11341,0
VOLVO,58,EX90 TWIN ULTRA AWD (ELÉTRICO),11375,0
VOLVO,116,FH-420 4X2 2P (DIESEL) (E6),10483,2
VOLVO,116,FH-420 6X2 2P (DIESEL) (E6),10484,2
VOLVO,116,FH-420 6X4 2P (DIESEL) (E6),10485,2
VOLVO,116,FH-420 8X2 2P (DIESEL) (E6),10486,2
VOLVO,116,FH-420 GLOBETROTTER 4X2 2P (DIESEL) (E6),10487,2
VOLVO,116,FH-420 GLOBETROTTER 6X2 2P (DIESEL) (E6),10488,2
VOLVO,116,FH-420 GLOBETROTTER 6X4 2P (DIESEL) (E6),10489,2
VOLVO,116,FH-420 GLOBETROTTER 8X2 2P (DIESEL) (E6),10490,2
VOLVO,116,FH-420 GLOBETROTTER XL 4X2 (DIESEL) (E6),10491,2
VOLVO,116,FH-420 GLOBETROTTER XL 6X2 (DIESEL) (E6),10492,2
VOLVO,116,FH-420 GLOBETROTTER XL 6X4 (DIESEL) (E6),10493,2
VOLVO,116,FH-420 GLOBETROTTER XL 8X2 (DIESEL) (E6),10494,2
VOLVO,116,FH-460 4X2 2P (DIESEL) (E6),10495,2
VOLVO,116,FH-460 6X2 2P (DIESEL) (E6),10496,2
VOLVO,116,FH-460 6X4 2P (DIESEL) (E6),10497,2
VOLVO,116,FH-460 8X2 2P (DIESEL) (E6),10498,2
VOLVO,116,FH-460 GLOBETROTTER 4X2 2P (DIESEL) (E6),10499,2
VOLVO,116,FH-460 GLOBETROTTER 6X2 2P (DIESEL) (E6),10500,2
VOLVO,116,FH-460 GLOBETROTTER 6X4 2P (DIESEL) (E6),10501,2
VOLVO,116,FH-460 GLOBETROTTER 8X2 2P (DIESEL) (E6),10502,2
VOLVO,116,FH-460 GLOBETROTTER XL 4X2 (DIESEL) (E6),10503,2
VOLVO,116,FH-460 GLOBETROTTER XL 6X2 (DIESEL) (E6),10504,2
VOLVO,116,FH-460 GLOBETROTTER XL 6X4 (DIESEL) (E6),10505,2
VOLVO,116,FH-460 GLOBETROTTER XL 8X2 (DIESEL) (E6),10506,2
VOLVO,116,FH-500 4X2 2P (DIESEL) (E6),10507,2
VOLVO,116,FH-500 6X2 2P (DIESEL) (E6),10508,2
VOLVO,116,FH-500 6X4 2P (DIESEL) (E6),10509,2
VOLVO,116,FH-500 8X2 2P (DIESEL) (E6),10510,2
VOLVO,116,FH-500 GLOBETROTTER 4X2 2P (DIESEL) (E6),10511,2
VOLVO,116,FH-500 GLOBETROTTER 6X2 2P (DIESEL) (E6),10512,2
VOLVO,116,FH-500 GLOBETROTTER 6X4 2P (DIESEL) (E6),10513,2
VOLVO,116,FH-500 GLOBETROTTER 8X2 2P (DIESEL) (E6),10514,2
VOLVO,116,FH-500 GLOBETROTTER XL 4X2 (DIESEL) (E6),10515,2
VOLVO,116,FH-500 GLOBETROTTER XL 6X2 (DIESEL) (E6),10516,2
VOLVO,116,FH-500 GLOBETROTTER XL 6X4 (DIESEL) (E6),10517,2
VOLVO,116,FH-500 GLOBETROTTER XL 8X2 (DIESEL) (E6),10518,2
VOLVO,116,FH-540 4X2 2P (DIESEL) (E6),10519,2
VOLVO,116,FH-540 6X2 2P (DIESEL) (E6),10520,2
VOLVO,116,FH-540 6X4 2P (DIESEL) (E6),10521,2
VOLVO,116,FH-540 8X2 2P (DIESEL) (E6),10522,2
VOLVO,116,FH-540 8X4 2P (DIESEL) (E6),10523,2
VOLVO,116,FH-540 GLOBETROTTER 4X2 2P (DIESEL) (E6),10524,2
VOLVO,116,FH-540 GLOBETROTTER 6X2 2P (DIESEL) (E6),10525,2
VOLVO,116,FH-540 GLOBETROTTER 6X4 2P (DIESEL) (E6),10526,2
VOLVO,116,FH-540 GLOBETROTTER 8X2 2P (DIESEL) (E6),10527,2
VOLVO,116,FH-540 GLOBETROTTER 8X4 2P (DIESEL)(E5),7998,2
VOLVO,116,FH-540 GLOBETROTTER 8X4 2P (DIESEL) (E6),10528,2
VOLVO,116,FH-540 GLOBETROTTER XL 4X2 (DIESEL) (E6),10529,2
VOLVO,116,FH-540 GLOBETROTTER XL 6X2 (DIESEL) (E6),10530,2
VOLVO,116,FH-540 GLOBETROTTER XL 6X4 (DIESEL) (E6),10531,2
VOLVO,116,FH-540 GLOBETROTTER XL 8X2 (DIESEL) (E6),10532,2
VOLVO,116,FH-540 GLOBETROTTER XL 8X4 (DIESEL) (E6),10533,2
VOLVO,116,FM 380 4X2 2P (DIESEL) (E6),10598,2
VOLVO,116,FM 380 6X2 2P (DIESEL) (E6),10599,2
VOLVO,116,FM 380 8X2 2P (DIESEL)(E5),8438,2
VOLVO,116,FMX 380 6X4 2P (DIESEL) (E6),10600,2
VOLVO,116,FMX 380 8X4 2P (DIESEL)(E5),8558,2
VOLVO,116,FMX 380 8X4 2P (DIESEL) (E6),10601,2
VOLVO,116,FMX 460 8X4 2P (DIESEL) (E6),10602,2
VOLVO,116,FMX 500 6X4 2P (DIESEL) (E6),10603,2
VOLVO,116,FMX 500 8X4 2P (DIESEL) (E6),10604,2
VOLVO,116,FMX 540 6X4 2P (DIESEL) (E6),10605,2
VOLVO,116,FMX 540 8X4 2P (DIESEL) (E6),10606,2
VOLVO,58,S40 T 2.0 TURBO AUT.,2316,0
VOLVO,58,S60 T8 POLESTAR 2.0 (HÍBRIDO),9917,0
VOLVO,58,S60 T-8 R-DESIGN 2.0 407CV (HÍBRIDO),9916,0
VOLVO,58,S90 T-8 INSCRIPT 2.0 AWD (HÍBRIDO),9918,0
VOLVO,58,V60 T-5 MOMENTUM 2.0 5P,7234,0
VOLVO,58,V60 T-5 R-DESIGN 2.0 5P,11069,0
VOLVO,116,VM 270 CITY 4X2 2P (DIESEL)(E5),9185,2
VOLVO,116,VM 270 CITY 6X2 2P (DIESEL)(E5),9161,2
VOLVO,116,VM 290 4X2 2P CITY (DIESEL) (E6),10539,2
VOLVO,116,VM 290 4X2 2P (DIESEL) (E6),10538,2
VOLVO,116,VM 290 6X2 2P CITY (DIESEL) (E6),10541,2
